,REL,SEC,FRAC,SOUR,SOURSTAT,STAT,READ,VOLTAGE
92,6.521326,1657948045.0,0.712219,-49.99818,136,8,-4.478551e-07,-50
93,6.590554,1657948045.0,0.781447,-49.99816,136,8,-4.509068e-07,-50
94,6.659772,1657948045.0,0.850665,-49.9981,136,8,-4.491886e-07,-50
95,6.72899,1657948045.0,0.919883,-49.9981,136,8,-4.484426e-07,-50
96,6.79821,1657948045.0,0.989103,-49.99815,136,8,-4.511193e-07,-50
97,6.867443,1657948046.0,0.058336,-49.99812,136,8,-4.477603e-07,-50
98,6.936678,1657948046.0,0.127571,-49.99816,136,8,-4.502037e-07,-50
99,7.005909,1657948046.0,0.196801,-49.99812,136,8,-4.50343e-07,-50
100,7.075111,1657948046.0,0.266004,-49.99828,136,8,-4.491342e-07,-50
101,7.144335,1657948046.0,0.335228,-49.99818,136,8,-4.481913e-07,-50
102,7.213567,1657948046.0,0.40446,-49.99809,136,8,-4.517589e-07,-50
103,7.282802,1657948046.0,0.473695,-49.99818,136,8,-4.497559e-07,-50
