,REL,SEC,FRAC,SOUR,SOURSTAT,STAT,READ,VOLTAGE
23,1.744751,1657948050.0,0.779144,-59.99829,136,8,-4.599913e-07,-60
24,1.813966,1657948050.0,0.848359,-59.99828,136,8,-4.616582e-07,-60
25,1.883173,1657948050.0,0.917566,-59.99825,136,8,-4.582193e-07,-60
26,1.952394,1657948050.0,0.986787,-59.99818,136,8,-4.57761e-07,-60
27,2.021606,1657948051.0,0.0559986,-59.99827,136,8,-4.60485e-07,-60
28,2.090819,1657948051.0,0.125212,-59.99834,136,8,-4.581076e-07,-60
29,2.160038,1657948051.0,0.194431,-59.99827,136,8,-4.577708e-07,-60
30,2.229256,1657948051.0,0.263649,-59.99825,136,8,-4.589351e-07,-60
31,2.298476,1657948051.0,0.332869,-59.99817,136,8,-4.596065e-07,-60
32,2.367683,1657948051.0,0.402076,-59.99823,136,8,-4.584158e-07,-60
33,2.436901,1657948051.0,0.471294,-59.99826,136,8,-4.575006e-07,-60
34,2.50611,1657948051.0,0.540503,-59.99828,136,8,-4.570805e-07,-60
35,2.575318,1657948051.0,0.609711,-59.99834,136,8,-4.58201e-07,-60
36,2.644524,1657948051.0,0.678917,-59.99814,136,8,-4.557415e-07,-60
37,2.713734,1657948051.0,0.748127,-59.99823,136,8,-4.578889e-07,-60
38,2.782948,1657948051.0,0.817341,-59.99823,136,8,-4.58795e-07,-60
39,2.852147,1657948051.0,0.88654,-59.99827,136,8,-4.568572e-07,-60
40,2.921366,1657948051.0,0.955759,-59.9983,136,8,-4.576209e-07,-60
41,2.990584,1657948052.0,0.0249767,-59.99825,136,8,-4.546912e-07,-60
42,3.0598,1657948052.0,0.0941935,-59.99825,136,8,-4.573621e-07,-60
43,3.129012,1657948052.0,0.163405,-59.99829,136,8,-4.565264e-07,-60
44,3.198223,1657948052.0,0.232616,-59.99824,136,8,-4.569269e-07,-60
45,3.267423,1657948052.0,0.301816,-59.99826,136,8,-4.576835e-07,-60
46,3.336628,1657948052.0,0.371021,-59.99835,136,8,-4.56428e-07,-60
47,3.405844,1657948052.0,0.440237,-59.99829,136,8,-4.57362e-07,-60
48,3.475057,1657948052.0,0.50945,-59.99832,136,8,-4.570962e-07,-60
49,3.544267,1657948052.0,0.57866,-59.99821,136,8,-4.543873e-07,-60
50,3.613483,1657948052.0,0.647876,-59.99823,136,8,-4.556543e-07,-60
51,3.682689,1657948052.0,0.717082,-59.99822,136,8,-4.551292e-07,-60
52,3.751904,1657948052.0,0.786297,-59.99829,136,8,-4.56063e-07,-60
53,3.821126,1657948052.0,0.855519,-59.99833,136,8,-4.556951e-07,-60
54,3.890348,1657948052.0,0.924741,-59.99833,136,8,-4.554984e-07,-60
55,3.959559,1657948052.0,0.993952,-59.99818,136,8,-4.553508e-07,-60
56,4.028762,1657948053.0,0.0631551,-59.99829,136,8,-4.551102e-07,-60
57,4.09798,1657948053.0,0.132373,-59.99832,136,8,-4.572413e-07,-60
58,4.167194,1657948053.0,0.201587,-59.99826,136,8,-4.547662e-07,-60
59,4.236407,1657948053.0,0.2708,-59.99823,136,8,-4.556905e-07,-60
60,4.305615,1657948053.0,0.340008,-59.9982,136,8,-4.537585e-07,-60
61,4.374822,1657948053.0,0.409215,-59.99822,136,8,-4.545234e-07,-60
62,4.444037,1657948053.0,0.47843,-59.99823,136,8,-4.5588e-07,-60
63,4.513257,1657948053.0,0.547651,-59.99822,136,8,-4.549684e-07,-60
64,4.582458,1657948053.0,0.616851,-59.99827,136,8,-4.54007e-07,-60
65,4.651673,1657948053.0,0.686066,-59.99824,136,8,-4.549425e-07,-60
66,4.720877,1657948053.0,0.75527,-59.99821,136,8,-4.525526e-07,-60
67,4.790093,1657948053.0,0.824486,-59.9982,136,8,-4.538748e-07,-60
68,4.859308,1657948053.0,0.893701,-59.9982,136,8,-4.539999e-07,-60
69,4.92853,1657948053.0,0.962923,-59.9983,136,8,-4.520592e-07,-60
70,4.997739,1657948054.0,0.032132,-59.99824,136,8,-4.51339e-07,-60
71,5.066948,1657948054.0,0.101341,-59.99822,136,8,-4.536769e-07,-60
72,5.136157,1657948054.0,0.17055,-59.99829,136,8,-4.529514e-07,-60
73,5.205359,1657948054.0,0.239752,-59.99827,136,8,-4.539084e-07,-60
74,5.27457,1657948054.0,0.308963,-59.99814,136,8,-4.522659e-07,-60
75,5.343789,1657948054.0,0.378182,-59.99823,136,8,-4.517815e-07,-60
76,5.413001,1657948054.0,0.447394,-59.99825,136,8,-4.53066e-07,-60
77,5.482209,1657948054.0,0.516602,-59.99824,136,8,-4.529307e-07,-60
78,5.551428,1657948054.0,0.585821,-59.99826,136,8,-4.538658e-07,-60
79,5.620649,1657948054.0,0.655042,-59.99815,136,8,-4.521572e-07,-60
80,5.689857,1657948054.0,0.72425,-59.99826,136,8,-4.546616e-07,-60
81,5.759088,1657948054.0,0.793481,-59.99826,136,8,-4.517448e-07,-60
82,5.828311,1657948054.0,0.862704,-59.99825,136,8,-4.520013e-07,-60
83,5.897522,1657948054.0,0.931915,-59.99825,136,8,-4.52538e-07,-60
84,5.966726,1657948055.0,0.00111892,-59.99818,136,8,-4.521814e-07,-60
85,6.035932,1657948055.0,0.0703249,-59.99827,136,8,-4.533421e-07,-60
